Ramo,origin,development,Pagados,Pendientes,Incurridos,Cantidad
RC lesiones 3º no transportados,2007-01-01,7.0,1103550133.5677233,109319489.26102473,1212869622.828748,1892.9294963788261
RC lesiones 3º no transportados,2007-01-01,8.0,894078409.1950588,379562360.2438583,1273640769.438916,405.44122144296307
RC lesiones 3º no transportados,2007-01-01,9.0,1013779063.7980852,249182468.49199373,1262961532.2900798,119.26685127517021
RC lesiones 3º no transportados,2007-01-01,10.0,730993285.1796926,603856940.0882704,1334850225.267963,79.2368330644312
RC lesiones 3º no transportados,2007-01-01,11.0,722652568.9028709,-133000292.85286121,589652276.0500094,53.24449970745428
RC lesiones 3º no transportados,2007-01-01,12.0,485656447.3721495,-41199165.46717671,444457281.90497303,37.35783906026103
RC lesiones 3º no transportados,2007-01-01,13.0,256720354.52007017,143165531.053094,399885885.5731644,12.219966953030035
RC lesiones 3º no transportados,2008-01-01,1.0,5132388367.340182,6778625249.147577,11911013616.487764,1451277.4663560856
RC lesiones 3º no transportados,2008-01-01,2.0,6570160852.280681,2132386441.6647334,8702547293.945408,134284.88033488658
RC lesiones 3º no transportados,2008-01-01,3.0,2483212233.0534415,-95399087.15351129,2387813145.8999305,15325.271146825069
RC lesiones 3º no transportados,2008-01-01,4.0,1763709258.7620566,203935882.4332758,1967645141.1953335,4338.943539220987
RC lesiones 3º no transportados,2008-01-01,5.0,1622505549.8393028,-166782426.5761457,1455723123.2631562,1006.4043976188042
RC lesiones 3º no transportados,2008-01-01,6.0,1212082297.5942652,589164241.3210584,1801246538.9153252,2569.419054101095
RC lesiones 3º no transportados,2008-01-01,7.0,1271909801.4434783,487566094.8057336,1759475896.249212,628.4338932365928
RC lesiones 3º no transportados,2008-01-01,8.0,1086374433.373691,140717627.8237457,1227092061.1974363,222.63145571365106
RC lesiones 3º no transportados,2008-01-01,9.0,1079093424.5109906,839773299.2578288,1918866723.7688184,110.93156629020366
RC lesiones 3º no transportados,2008-01-01,10.0,987160593.687508,-393654671.44004637,593505922.2474623,53.24449970745428
RC lesiones 3º no transportados,2008-01-01,11.0,674321679.1448075,408130576.6149818,1082452255.7597888,30.565504685668113
RC lesiones 3º no transportados,2008-01-01,12.0,322582969.25188863,245748989.30777478,568331958.5596634,23.329027819420975
RC lesiones 3º no transportados,2009-01-01,1.0,5957048006.1025095,6963385204.410087,12920433210.512598,1459631.8445319887
RC lesiones 3º no transportados,2009-01-01,2.0,6202127411.37438,1293798544.6804802,7495925956.05486,98238.19259739095
RC lesiones 3º no transportados,2009-01-01,3.0,2505808751.7613997,-106727359.71231079,2399081392.049089,12665.024384753151
RC lesiones 3º no transportados,2009-01-01,4.0,1830030761.130508,511097684.3997884,2341128445.5302963,3034.0132575272773
RC lesiones 3º no transportados,2009-01-01,5.0,1377703533.1309965,343023127.22778356,1720726660.3587792,3425.892072134793
RC lesiones 3º no transportados,2009-01-01,6.0,1420902284.40358,481602839.27115756,1902505123.6747377,831.1545039580743
RC lesiones 3º no transportados,2009-01-01,7.0,1258245834.4531887,285903618.8423358,1544149453.2955241,318.0449367337872
RC lesiones 3º no transportados,2009-01-01,8.0,1325297937.4440327,921542189.8539385,2246840127.297971,171.15155941917138
RC lesiones 3º no transportados,2009-01-01,9.0,1134742346.098782,-291862044.17256814,842880301.9262152,50.70904734043265
RC lesiones 3º no transportados,2009-01-01,10.0,707654379.1226394,59030077.163584866,766684456.2862244,40.754006247557484
RC lesiones 3º no transportados,2009-01-01,11.0,444752978.3673108,275656464.2792252,720409442.6465355,6.665436519834564
RC lesiones 3º no transportados,2010-01-01,1.0,5587248781.397867,7666285920.953558,13253534702.351416,1409236.9105794204
RC lesiones 3º no transportados,2010-01-01,2.0,6755875359.3139515,1188497811.1459885,7944373170.459948,97115.2729608651
RC lesiones 3º no transportados,2010-01-01,3.0,3023053239.762012,249139448.75218824,3272192688.5141993,11699.451122318598
RC lesiones 3º no transportados,2010-01-01,4.0,1671846441.7049124,919402679.0056132,2591249120.710528,7981.3355158792465
RC lesiones 3º no transportados,2010-01-01,5.0,1569834130.6895652,918280974.5256611,2488115105.215225,1484.9284735348524
RC lesiones 3º no transportados,2010-01-01,6.0,1694576443.972933,632578294.596035,2327154738.5689683,457.18959655481916
RC lesiones 3º no transportados,2010-01-01,7.0,1673027468.262955,1484109766.9475431,3157137235.210499,199.67681932236658
RC lesiones 3º no transportados,2010-01-01,8.0,1504426377.0610206,-134431415.19927487,1369994961.8617446,180.0171180585359
RC lesiones 3º no transportados,2010-01-01,9.0,1014324808.6148497,-16181780.25282879,998143028.3620209,79.80992890146675
RC lesiones 3º no transportados,2010-01-01,10.0,548690351.615415,345655693.49591464,894346045.1113304,32.216276512533724
RC lesiones 3º no transportados,2011-01-01,1.0,5573334795.352771,8667052045.125286,14240386840.478071,1296288.6995283456
RC lesiones 3º no transportados,2011-01-01,2.0,7079614098.969988,835294997.9393659,7914909096.909341,89066.78918926416
RC lesiones 3º no transportados,2011-01-01,3.0,2712749113.781627,772326690.718071,3485075804.4996977,25601.095647746417
RC lesiones 3º no transportados,2011-01-01,4.0,2033800083.9899635,1557442873.0417762,3591242957.0317397,3157.3735119870753
RC lesiones 3º no transportados,2011-01-01,5.0,1838775602.8162475,1107786613.4199412,2946562216.23619,850.7702057628808
RC lesiones 3º no transportados,2011-01-01,6.0,1962696599.372355,1665857307.9051728,3628553907.277527,323.28627890287925
RC lesiones 3º no transportados,2011-01-01,7.0,1864509074.3440711,-333850406.9758725,1530658667.3681986,190.15892752662242
RC lesiones 3º no transportados,2011-01-01,8.0,1314270878.5451264,274988801.1543092,1589259679.6994357,113.77160077443132
RC lesiones 3º no transportados,2011-01-01,9.0,746736480.2872403,774821596.8749001,1521558077.1621404,43.32533737892467
RC lesiones 3º no transportados,2012-01-01,1.0,5738672359.925453,9161545654.00675,14900218013.932224,1148448.0182974287
RC lesiones 3º no transportados,2012-01-01,2.0,7129430886.134208,1086555399.8262718,8215986285.9604645,109268.57938769052
RC lesiones 3º no transportados,2012-01-01,3.0,3416790202.5021105,1649492754.4140735,5066282956.916184,11225.653818702041
RC lesiones 3º no transportados,2012-01-01,4.0,2472879204.0356364,1160626430.1680155,3633505634.20365,2444.970451140989
RC lesiones 3º no transportados,2012-01-01,5.0,2466992102.4029717,2285804505.1659384,4752796607.568911,754.334650773385
RC lesiones 3º no transportados,2012-01-01,6.0,2255426690.5224714,-269975842.74618584,1985450847.776286,276.36430800535794
RC lesiones 3º no transportados,2012-01-01,7.0,1492883573.3413322,455386603.7982007,1948270177.1395338,130.7524367109136
RC lesiones 3º no transportados,2012-01-01,8.0,1072053698.0724955,390276081.6653431,1462329779.7378385,53.323492158676515
RC lesiones 3º no transportados,2013-01-01,1.0,5804075183.585007,9644063454.789629,15448138638.374655,1045672.8727783164
RC lesiones 3º no transportados,2013-01-01,2.0,7616918018.221349,2232096299.5430436,9849014317.764378,78731.6171889554
RC lesiones 3º no transportados,2013-01-01,3.0,3701364534.507057,1550389748.515581,5251754283.022638,9593.030404232857
RC lesiones 3º no transportados,2013-01-01,4.0,2936684651.6617694,3283966611.390815,6220651263.052584,1885.8366269334624
RC lesiones 3º no transportados,2013-01-01,5.0,3029162221.716197,-275809839.8154688,2753352381.9007273,562.8704254788024
RC lesiones 3º no transportados,2013-01-01,6.0,2166059724.0372815,442045040.47349375,2608104764.510777,273.3914585773648
RC lesiones 3º no transportados,2013-01-01,7.0,1385274385.668159,610541365.6014262,1995815751.2695854,135.53054256996947
RC lesiones 3º no transportados,2014-01-01,1.0,5892152623.8005085,8809508839.626308,14701661463.426826,817749.6035741164
RC lesiones 3º no transportados,2014-01-01,2.0,7213499311.034378,2103497862.3276236,9316997173.361996,55928.20212463648
RC lesiones 3º no transportados,2014-01-01,3.0,3734537637.03555,3220602280.891194,6955139917.926743,7058.41708937953
RC lesiones 3º no transportados,2014-01-01,4.0,3383653747.882549,1114141378.1037693,4497795125.986316,2109.4963693619984
RC lesiones 3º no transportados,2014-01-01,5.0,2559162673.822406,518412943.07989454,3077575616.902301,534.8963319991921
RC lesiones 3º no transportados,2014-01-01,6.0,1666640291.3352659,843265213.1005411,2509905504.4358077,314.38642251886364
RC lesiones 3º no transportados,2015-01-01,1.0,5524759453.889076,9804598313.95137,15329357767.840418,642693.2814665097
RC lesiones 3º no transportados,2015-01-01,2.0,7200481606.11971,2470371148.8766623,9670852754.996393,45599.21269191886
RC lesiones 3º no transportados,2015-01-01,3.0,4007980648.0940676,1601951989.4373817,5609932637.531449,6754.445105745629
RC lesiones 3º no transportados,2015-01-01,4.0,2995777008.848631,1408466972.959504,4404243981.808135,1253.1856921123926
RC lesiones 3º no transportados,2015-01-01,5.0,2064378780.8900883,1080915604.7648494,3145294385.6549377,282.1701460063299
RC lesiones 3º no transportados,2016-01-01,1.0,5691697388.947,10030277195.70177,15721974584.648758,511039.53958571027
RC lesiones 3º no transportados,2016-01-01,2.0,7077066702.948319,2067022317.4330416,9144089020.38137,47514.377357985395
RC lesiones 3º no transportados,2016-01-01,3.0,3296018577.0444045,2272227422.322627,5568245999.36703,4810.6708208054315
RC lesiones 3º no transportados,2016-01-01,4.0,2339330422.1153593,1605129174.7968867,3944459596.9122458,835.4013771525988
RC lesiones 3º no transportados,2017-01-01,1.0,5593434024.240242,10219717914.613258,15813151938.853525,452504.7193947178
RC lesiones 3º no transportados,2017-01-01,2.0,6388753498.838634,2947293903.4651837,9336047402.3038,29731.745641186833
RC lesiones 3º no transportados,2017-01-01,3.0,3071090928.953992,2137567222.740421,5208658151.694413,2596.187524475563
RC lesiones 3º no transportados,2018-01-01,1.0,4940790397.50223,8094266106.069344,13035056503.571568,295199.946170589
RC lesiones 3º no transportados,2018-01-01,2.0,4791955085.934088,2515229738.027241,7307184823.961333,15858.184386773068
RC lesiones 3º no transportados,2019-01-01,1.0,3512598500.7919164,5220380969.232733,8732979470.024647,150732.18145953884
RC lesiones 3º transportados,1998-01-01,1.0,265856902.46105894,440616220.56017977,706473123.0212387,115450.59922405229
RC lesiones 3º transportados,1998-01-01,2.0,295749593.7033007,146944615.67617694,442694209.3794777,16591.346539606166
RC lesiones 3º transportados,1998-01-01,3.0,232743892.28290147,-11238142.010457603,221505750.2724438,14089.587475473352
RC lesiones 3º transportados,1998-01-01,4.0,149687696.41403806,219335988.60814598,369023685.02218413,12108.643754618286
RC lesiones 3º transportados,1998-01-01,5.0,81801034.77652645,77762208.08658928,159563242.86311582,2513.4950640161182
RC lesiones 3º transportados,1998-01-01,6.0,116831146.97770016,73424385.41163036,190255532.38933045,1116.8607822370882
RC lesiones 3º transportados,1998-01-01,7.0,61229307.363432296,-10368124.67282449,50861182.6906078,574.839413447523
RC lesiones 3º transportados,1998-01-01,8.0,45329986.051265165,-56701889.26163581,-11371903.210370708,237.97943631954547
RC lesiones 3º transportados,1998-01-01,9.0,21016471.45964039,20089084.539416306,41105555.99905675,14.95228503165659
RC lesiones 3º transportados,1998-01-01,10.0,61599627.16139136,-3745206.568752556,57854420.59263886,207.92268416170444
RC lesiones 3º transportados,1998-01-01,11.0,31019955.30292734,-127355554.03464442,-96335598.73171711,397.5244562381788
RC lesiones 3º transportados,1998-01-01,12.0,24361101.899868853,48175526.691541255,72536628.59141013,118.47398810424707
RC lesiones 3º transportados,1998-01-01,13.0,32477455.237380877,-33672154.65739008,-1194699.4200092002,28.275408019972453
RC lesiones 3º transportados,1998-01-01,14.0,29019694.11828256,-50849991.82182354,-21830297.703540996,8.376338878804994
RC lesiones 3º transportados,1998-01-01,15.0,1230930.1107139762,-10308859.023940187,-9077928.913226197,22.20009700629715
RC lesiones 3º transportados,1998-01-01,16.0,22149400.89848835,23323697.647849694,45473098.546337985,-6.206326217635495
RC lesiones 3º transportados,1998-01-01,17.0,9964795.933128165,18267227.160852414,28232023.093980577,5.068015268037039
RC lesiones 3º transportados,1998-01-01,18.0,4085664.0955955144,-22442030.820654597,-18356366.72505908,
RC lesiones 3º transportados,1998-01-01,19.0,16845349.67603856,-6695977.862796591,10149371.813241974,3.1694733225772476
RC lesiones 3º transportados,1998-01-01,20.0,10960997.292467501,-4797153.818210689,6163843.474256824,
RC lesiones 3º transportados,1998-01-01,21.0,2072617.6317356743,-653485.803468867,1419131.8282668176,3.396167187296457
RC lesiones 3º transportados,1998-01-01,22.0,1033397.7135027929,-578640.6305760173,454757.0829267679,
RC lesiones 3º transportados,1999-01-01,1.0,326757634.88098943,513045670.2219275,839803305.102917,131137.02227979357
RC lesiones 3º transportados,1999-01-01,2.0,385170213.8906521,48061829.94599974,433232043.83665186,14654.785826925005
RC lesiones 3º transportados,1999-01-01,3.0,228886175.37263355,159590896.6539953,388477072.0266287,8139.253914528185
RC lesiones 3º transportados,1999-01-01,4.0,87870544.91412573,125241879.08088106,213112423.99500695,2766.7930162037887
RC lesiones 3º transportados,1999-01-01,5.0,145821581.0601697,19080941.40760699,164902522.4677767,1155.3732230038845
RC lesiones 3º transportados,1999-01-01,6.0,99016723.62497573,12071611.155764682,111088334.78074028,538.9119501070528
RC lesiones 3º transportados,1999-01-01,7.0,128294711.26411362,-37641513.80152345,90653197.46259029,1174.031885843091
RC lesiones 3º transportados,1999-01-01,8.0,41787364.94516951,9772653.208195282,51560018.15336474,
RC lesiones 3º transportados,1999-01-01,9.0,7791033.73204344,4693233.685834885,12484267.417878326,571.7873814446872
RC lesiones 3º transportados,1999-01-01,10.0,36521659.3251442,-127424829.29655153,-90903169.97140741,566.1711952483153
RC lesiones 3º transportados,1999-01-01,11.0,14176347.436439294,106142871.84779151,120319219.28423084,193.86652598876793
RC lesiones 3º transportados,1999-01-01,12.0,38275489.38721014,-50325543.77373151,-12050054.386521332,56.550816039944905
RC lesiones 3º transportados,1999-01-01,13.0,44281527.042150274,-88721975.93270978,-44440448.89055945,8.376338878804994
RC lesiones 3º transportados,1999-01-01,14.0,5296202.476466021,-2115318.8531690384,3180883.6232969402,51.80022634802668
RC lesiones 3º transportados,1999-01-01,15.0,14094175.531382207,16510127.219493847,30604302.750876043,24.82530487054198
RC lesiones 3º transportados,1999-01-01,16.0,2202210.249236899,-4988572.354905207,-2786362.10566827,5.068015268037039
RC lesiones 3º transportados,1999-01-01,17.0,29939599.697293214,-5995257.53829178,23944342.159001403,3.9755617091723403
RC lesiones 3º transportados,1999-01-01,18.0,1570552.665970167,20112745.27148509,21683297.937455256,3.1694733225772476
RC lesiones 3º transportados,1999-01-01,19.0,836565.9670316853,13320144.06337807,14156710.03040977,2.5354523670216325
RC lesiones 3º transportados,1999-01-01,20.0,1178785.161326022,1073322.996770411,2252108.15809642,1.6980835936482286
RC lesiones 3º transportados,1999-01-01,21.0,874809.4819250641,-13875551.393745301,-13000741.911820233,1.110906086639094
RC lesiones 3º transportados,2000-01-01,1.0,333570396.0792594,539448426.8714501,873018822.9507097,147516.76972888145
RC lesiones 3º transportados,2000-01-01,2.0,502637639.1929743,236046991.531415,738684630.7243892,18002.58624444904
RC lesiones 3º transportados,2000-01-01,3.0,140130876.50577134,-17351233.16685604,122779643.33891524,3351.326752021491
RC lesiones 3º transportados,2000-01-01,4.0,80353193.29118128,47402927.57223061,127756120.86341196,1097.6045618536903
RC lesiones 3º transportados,2000-01-01,5.0,81348690.78611661,2782351.20176736,84131041.98788391,646.6943401284634
RC lesiones 3º transportados,2000-01-01,6.0,59028691.633175276,20046222.726891372,79074914.36006664,1887.9701948017275
RC lesiones 3º transportados,2000-01-01,7.0,32184241.791323163,26427879.99908306,58612121.79040623,14.95228503165659
RC lesiones 3º transportados,2000-01-01,8.0,24375936.992660947,33769201.74673105,58145138.739391945,649.7583880053264
RC lesiones 3º transportados,2000-01-01,9.0,60106881.56285848,-110429417.79329427,-50322536.23043575,614.3559778226399
RC lesiones 3º transportados,2000-01-01,10.0,16873874.024627473,-46074376.94185562,-29200502.917228103,64.62217532958931
RC lesiones 3º transportados,2000-01-01,11.0,48529096.262623206,-4783289.228600535,43745807.03402267,75.40108805325987
RC lesiones 3º transportados,2000-01-01,12.0,5472866.207319848,51007147.35165347,56480013.55897329,16.752677757609987
RC lesiones 3º transportados,2000-01-01,13.0,3627152.0453266436,7151439.719173631,10778591.76450033,37.00016167716192
RC lesiones 3º transportados,2000-01-01,14.0,55646914.12776771,-8807304.440553267,46839609.687214404,43.44428352344847
RC lesiones 3º transportados,2000-01-01,15.0,26279320.966978427,135873848.20223415,162153169.1692126,
RC lesiones 3º transportados,2000-01-01,16.0,412169134.34540296,-93559116.08070374,318610018.26469916,
RC lesiones 3º transportados,2000-01-01,17.0,8436830.38731464,4925048.145762898,13361878.53307756,
RC lesiones 3º transportados,2000-01-01,18.0,17644557.463307586,6617078.632123937,24261636.09543155,2.5354523670216325
RC lesiones 3º transportados,2000-01-01,19.0,5076374.2738358835,3171192.6937805437,8247566.96761644,
RC lesiones 3º transportados,2000-01-01,20.0,18064714.958141584,38759922.78727623,56824637.74541779,
RC lesiones 3º transportados,2001-01-01,1.0,298893393.0273818,414630589.40880823,713523982.4361905,129185.59661384144
RC lesiones 3º transportados,2001-01-01,2.0,203200979.95228642,120326896.13823873,323527876.0905249,14652.312311163727
RC lesiones 3º transportados,2001-01-01,3.0,120712400.14078747,45962530.32222645,166674930.46301392,3408.351007861459
RC lesiones 3º transportados,2001-01-01,4.0,64005083.65977114,30078859.067784525,94083942.72755559,1023.9327052034005
RC lesiones 3º transportados,2001-01-01,5.0,63231321.378104664,57493370.47281881,120724691.85092352,1364.4154348987274
RC lesiones 3º transportados,2001-01-01,6.0,29924647.393562257,23918694.433908515,53843341.82747077,44.856855094969774
RC lesiones 3º transportados,2001-01-01,7.0,40399908.515173845,-22528404.765637532,17871503.749536265,688.743891285646
RC lesiones 3º transportados,2001-01-01,8.0,24724268.095162693,-122799917.86351901,-98075649.76835625,662.5407603969646
RC lesiones 3º transportados,2001-01-01,9.0,69419838.82256845,-15656136.553010995,53763702.26955744,32.311087664794655
RC lesiones 3º transportados,2001-01-01,10.0,24255414.373384617,22239235.085001417,46494649.45838605,18.850272013314967
RC lesiones 3º transportados,2001-01-01,11.0,12866505.824661935,36543546.18510721,49410052.009769194,58.634372151634956
RC lesiones 3º transportados,2001-01-01,12.0,26627368.51985298,-15645891.252817359,10981477.26703551,251.60109940470105
RC lesiones 3º transportados,2001-01-01,13.0,21639618.165969476,-16590436.149801139,5049182.016168406,37.23795730581297
RC lesiones 3º transportados,2001-01-01,14.0,12777014.697932927,3216091.993003935,15993106.69093687,15.204045804111116
RC lesiones 3º transportados,2001-01-01,15.0,6025040.220302336,5430729.6441033175,11455769.864405645,3.9755617091723403
RC lesiones 3º transportados,2001-01-01,16.0,930370.4002773744,-1492171.4956186223,-561801.0953412773,6.338946645154495
RC lesiones 3º transportados,2001-01-01,17.0,6687635.935874609,-3584937.003297741,3102698.9325768775,
RC lesiones 3º transportados,2001-01-01,18.0,1849467.746021968,-5494543.133968359,-3645075.3879463878,
RC lesiones 3º transportados,2001-01-01,19.0,878795.6462541961,1521817.139395072,2400612.785649272,
RC lesiones 3º transportados,2002-01-01,1.0,162406431.71076676,279522414.8683334,441928846.5791001,68877.55853718588
RC lesiones 3º transportados,2002-01-01,2.0,262753073.35766086,74797943.93555917,337551017.29322016,12709.105453042728
RC lesiones 3º transportados,2002-01-01,3.0,89398131.34479629,24920329.211925842,114318460.55672213,3305.3266273232575
RC lesiones 3º transportados,2002-01-01,4.0,59800644.25181391,84162847.75703058,143963492.00884455,1396.1460264080001
RC lesiones 3º transportados,2002-01-01,5.0,36829203.82570851,-20752888.990554024,16076314.83515443,74.76142515828295
RC lesiones 3º transportados,2002-01-01,6.0,27848121.974212643,30741446.304507863,58589568.278720506,870.6762399271373
RC lesiones 3º transportados,2002-01-01,7.0,48880543.73075775,-84204634.85262594,-35324091.121868186,783.0027168327764
RC lesiones 3º transportados,2002-01-01,8.0,22843259.47683627,20687612.33884444,43530871.815680675,64.62217532958931
RC lesiones 3º transportados,2002-01-01,9.0,93528362.69032349,61267911.31310308,154796274.00342652,47.125680033287416
RC lesiones 3º transportados,2002-01-01,10.0,53070725.528921515,-43913811.3775178,9156914.15140378,41.88169439402497
RC lesiones 3º transportados,2002-01-01,11.0,28404396.59681518,-3177779.827734547,25226616.769080635,7.400032335432384
RC lesiones 3º transportados,2002-01-01,12.0,45513286.06017877,-25286204.964125954,20227081.096052773,18.618978652906485
RC lesiones 3º transportados,2002-01-01,13.0,1481580.7453693857,8418683.845269954,9900264.590639398,
RC lesiones 3º transportados,2002-01-01,14.0,14941799.311561259,59873025.98334202,74814825.29490326,
RC lesiones 3º transportados,2002-01-01,15.0,19830328.05159279,-9541236.53604004,10289091.51555274,3.1694733225772476
RC lesiones 3º transportados,2002-01-01,16.0,17187617.93346869,27187084.189900357,44374702.12336904,2.5354523670216325
RC lesiones 3º transportados,2002-01-01,17.0,23744586.707675025,-6074029.510976512,17670557.19669854,
RC lesiones 3º transportados,2002-01-01,18.0,4531940.114011245,10927774.346142605,15459714.460153842,
RC lesiones 3º transportados,2003-01-01,1.0,229451812.76348743,442431195.47059214,671883008.2340796,81357.53111985685
RC lesiones 3º transportados,2003-01-01,2.0,363281290.88239145,127309437.17636348,490590728.05875486,15161.38952967842
RC lesiones 3º transportados,2003-01-01,3.0,178184000.80298075,42224103.101010166,220408103.90399092,4220.168670733273
RC lesiones 3º transportados,2003-01-01,4.0,63147709.05596783,31803407.988703843,94951117.04467173,239.23656050650544
RC lesiones 3º transportados,2003-01-01,5.0,45191441.28859316,17768833.867227446,62960275.15582061,1117.5844273691614
RC lesiones 3º transportados,2003-01-01,6.0,45532083.0857821,-66953456.7165343,-21421373.630752247,1035.9728253479811
RC lesiones 3º transportados,2003-01-01,7.0,39335184.6726963,23107030.50246969,62442215.17516603,107.70362554931552
RC lesiones 3º transportados,2003-01-01,8.0,47772340.21697733,12001502.683410125,59773842.90038745,47.125680033287416
RC lesiones 3º transportados,2003-01-01,9.0,39215135.159669325,648538.4565085204,39863673.61617791,50.25803327282996
RC lesiones 3º transportados,2003-01-01,10.0,11492006.089859786,-18488100.92623314,-6996094.836373408,
RC lesiones 3º transportados,2003-01-01,11.0,24258288.266529795,53166389.09090428,77424677.35743412,62.063262176354954
RC lesiones 3º transportados,2003-01-01,12.0,16689858.544949956,-31601597.29400914,-14911738.749059225,
RC lesiones 3º transportados,2003-01-01,13.0,11472333.843488839,9062477.779677857,20534811.623166665,7.951123418344681
RC lesiones 3º transportados,2003-01-01,14.0,29454905.286450088,32828735.282489393,62283640.56893948,
RC lesiones 3º transportados,2003-01-01,15.0,15953043.550292382,7792786.8091865005,23745830.359478883,7.606357101064898
RC lesiones 3º transportados,2003-01-01,16.0,4088266.07019885,-1175279.7734019435,2912986.2967969314,1.6980835936482286
RC lesiones 3º transportados,2003-01-01,17.0,2075337.117251386,45170596.59178539,47245933.70903677,
RC lesiones 3º transportados,2004-01-01,1.0,290939752.3986406,518176143.74702674,809115896.1456676,87573.19189239609
RC lesiones 3º transportados,2004-01-01,2.0,443654857.30307573,162026467.3409903,605681324.6440659,17816.72713245664
RC lesiones 3º transportados,2004-01-01,3.0,138883359.01781377,-101232751.34780209,37650607.67001168,882.1848168677388
RC lesiones 3º transportados,2004-01-01,4.0,102341878.42676221,48272516.943749316,150614395.37051153,2144.202680417577
RC lesiones 3º transportados,2004-01-01,5.0,81099857.18117201,25168486.13541658,106268343.3165886,1710.5597813885267
RC lesiones 3º transportados,2004-01-01,6.0,51982319.737464555,-8917768.647401609,43064551.090062946,193.86652598876793
RC lesiones 3º transportados,2004-01-01,7.0,46209525.42773742,20507244.38251815,66716769.81025557,28.275408019972453
RC lesiones 3º transportados,2004-01-01,8.0,69187670.32561082,38350468.64837871,107538138.97398953,50.25803327282996
RC lesiones 3º transportados,2004-01-01,9.0,49272209.91152033,-60641979.23324988,-11369769.321729552,7.400032335432384
RC lesiones 3º transportados,2004-01-01,10.0,27214915.420667708,13055032.955050105,40269948.37571772,43.44428352344847
RC lesiones 3º transportados,2004-01-01,11.0,45833349.335602224,79960991.09395984,125794340.42956221,5.068015268037039
RC lesiones 3º transportados,2004-01-01,12.0,55988812.66383095,14345508.905630946,70334321.56946178,11.926685127517022
RC lesiones 3º transportados,2004-01-01,13.0,25895452.898337413,1271200.7282521592,27166653.62658964,3.1694733225772476
RC lesiones 3º transportados,2004-01-01,14.0,47684294.247994676,-11709034.89756174,35975259.35043293,5.070904734043265
RC lesiones 3º transportados,2004-01-01,15.0,14704876.445286972,13312998.960583229,28017875.405870177,
RC lesiones 3º transportados,2004-01-01,16.0,15080967.293579368,1138417.542565959,16219384.836145343,2.221812173278188
RC lesiones 3º transportados,2005-01-01,1.0,305876234.1242365,597842737.6593449,903718971.7835811,92954.76782641446
RC lesiones 3º transportados,2005-01-01,2.0,487721037.68364507,-89503939.72897097,398217097.9546745,7700.426791303144
RC lesiones 3º transportados,2005-01-01,3.0,156925618.27870265,-15598855.011654543,141326763.26704803,10175.216356163412
RC lesiones 3º transportados,2005-01-01,4.0,124900711.86400422,246266385.09995973,371167096.96396405,4035.4755405996934
RC lesiones 3º transportados,2005-01-01,5.0,105253772.7105897,-54758291.830507405,50495480.88008214,441.58486475219365
RC lesiones 3º transportados,2005-01-01,6.0,75986129.33677635,-12331483.009844415,63654646.326932,84.82622405991735
RC lesiones 3º transportados,2005-01-01,7.0,69038490.91318804,-22558052.872094113,46480438.04109393,58.634372151634956
RC lesiones 3º transportados,2005-01-01,8.0,52800233.26969089,1988669.5937581963,54788902.8634492,29.600129341729534
RC lesiones 3º transportados,2005-01-01,9.0,45011896.57704687,21769572.98920979,66781469.56625662,105.50754569980342
RC lesiones 3º transportados,2005-01-01,10.0,45713053.556835994,-27614835.430704687,18098218.126131307,15.204045804111116
RC lesiones 3º transportados,2005-01-01,11.0,42142473.77569014,61847762.66215987,103990236.43785001,15.902246836689361
RC lesiones 3º transportados,2005-01-01,12.0,18152549.18720442,1241803879.5397673,1259956428.7269716,9.508419967731744
RC lesiones 3º transportados,2005-01-01,13.0,46573765.426667035,13645474.016321676,60219239.44298886,12.677261835108162
RC lesiones 3º transportados,2005-01-01,14.0,26668984.92432048,126295314.07719937,152964299.0015198,
RC lesiones 3º transportados,2005-01-01,15.0,18530746.471414782,4414610.667873837,22945357.139288586,
RC lesiones 3º transportados,2006-01-01,1.0,363057021.5251152,753490864.1369798,1116547885.6620958,115072.78560362912
RC lesiones 3º transportados,2006-01-01,2.0,600806007.8080353,-26115816.99005639,574690190.817978,14957.438091882614
RC lesiones 3º transportados,2006-01-01,3.0,257960641.6213188,380593791.59096193,638554433.2122806,12118.472817442662
RC lesiones 3º transportados,2006-01-01,4.0,87367898.51083173,-66403396.19853994,20964502.312291782,786.2364665100033
RC lesiones 3º transportados,2006-01-01,5.0,80393227.64536436,-101113687.64312801,-20720459.997763436,235.6284001664371
RC lesiones 3º transportados,2006-01-01,6.0,101049107.76977448,-89968210.31152683,11080897.45824771,67.01071103043995
RC lesiones 3º transportados,2006-01-01,7.0,50681387.63511104,34548349.95964224,85229737.59475312,51.80022634802668
RC lesiones 3º transportados,2006-01-01,8.0,61524734.78189594,272157532.00231177,333682266.78420776,80.68224082926143
RC lesiones 3º transportados,2006-01-01,9.0,70685587.90191439,-159528495.85701197,-88842907.95509757,15.204045804111116
RC lesiones 3º transportados,2006-01-01,10.0,49642975.782002255,285711896.7825812,335354872.56458354,27.828931964206383
RC lesiones 3º transportados,2006-01-01,11.0,51164421.26570336,166456803.90554285,217621225.1712462,9.508419967731744
RC lesiones 3º transportados,2006-01-01,12.0,38598788.76887061,57101557.35606696,95700346.12493756,12.677261835108162
RC lesiones 3º transportados,2006-01-01,13.0,61188538.04919117,-32160351.368405744,29028186.680785377,1.6980835936482286
